scene;step;sensor;robot;measure_x;measure_y;robot_x;robot_y
6;1;4;1;119.74485776060894;365.78648826936785;123.28352878157713;386.93125952086314
6;1;5;1;139.7001500045663;404.6282845180176;123.28352878157713;386.93125952086314
6;1;6;2;105.61613717591676;127.57166975062431;123.80413393342046;144.96469200920635
6;1;7;2;145.44865072343146;157.59026999972605;123.80413393342046;144.96469200920635
6;1;8;2;108.45121621013452;158.40056071972458;123.80413393342046;144.96469200920635
6;1;9;3;252.57042271693552;413.7466329114778;267.34739742372557;396.50952873627494
6;1;10;3;244.9168872021093;400.63731757374904;267.34739742372557;396.50952873627494
6;1;11;3;279.8790382412449;377.75962823860834;267.34739742372557;396.50952873627494
6;1;12;4;128.7400472180102;330.2944913128175;153.85806437992704;315.5929545136129
6;1;13;4;144.06873594667266;291.8727605270092;153.85806437992704;315.5929545136129
6;1;14;4;182.0121098436898;314.0249510254043;153.85806437992704;315.5929545136129
6;2;0;0;165.4738078098239;60.62816060135055;154.82939210715764;86.06411266966312
6;2;1;0;169.34070383492832;117.27102013607333;154.82939210715764;86.06411266966312
6;2;2;1;62.713241119397765;394.64793384241926;83.29803643110705;388.0084788534472
6;2;3;1;86.55784700738174;406.78111649199235;83.29803643110705;388.0084788534472
6;2;4;1;71.92230604875306;366.0487510100924;83.29803643110705;388.0084788534472
6;2;5;1;91.32315148083293;404.5462916557323;83.29803643110705;388.0084788534472
6;2;6;2;132.76234584301216;160.1780314645983;144.21174108635535;179.3671566053873
6;2;7;2;156.94896520048437;193.81425829348572;144.21174108635535;179.3671566053873
6;2;8;2;134.53527849930438;197.2480441108912;144.21174108635535;179.3671566053873
6;2;9;3;268.9087613002543;383.49399035083957;295.5807686628153;368.17444891504016
6;2;10;3;277.9299307746248;379.62299402840694;295.5807686628153;368.17444891504016
6;2;11;3;308.7711314819881;347.2816622866769;295.5807686628153;368.17444891504016
6;2;12;4;146.2297564763203;379.68330582710297;168.71328222172372;352.73218583135497
6;2;13;4;152.9222240417023;318.307686350698;168.71328222172372;352.73218583135497
6;2;14;4;205.85789925601225;350.3332018197126;168.71328222172372;352.73218583135497
6;3;0;0;220.9500841416125;64.17688687207085;193.57271678724723;96.01171503069317
6;3;1;0;219.76682805669284;125.56644541543953;193.57271678724723;96.01171503069317
6;3;2;1;14.901908067940555;388.8168540416206;43.312544080636926;389.0856981860312
6;3;3;1;48.09865239590917;407.7676058254823;43.312544080636926;389.0856981860312
6;3;4;1;40.47662836085238;362.90207338603824;43.312544080636926;389.0856981860312
6;3;5;1;60.20213313393595;395.69917036510066;43.312544080636926;389.0856981860312
6;3;6;2;162.87853408154757;202.73976951377452;164.61934823929022;213.76962120156824
6;3;7;2;187.47098086956942;228.7462956266342;164.61934823929022;213.76962120156824
6;3;8;2;149.9069326308293;231.4089177589217;164.61934823929022;213.76962120156824
6;3;9;3;292.27475099847226;358.51041464982825;323.814139901905;339.8393690938054
6;3;10;3;298.6374553707057;339.3200911199443;323.814139901905;339.8393690938054
6;3;11;3;328.6473245761364;311.5587146452317;323.814139901905;339.8393690938054
6;3;12;4;160.62465838824247;405.2409987106034;183.5685000635204;389.87141714909706
6;3;13;4;165.40405900531138;363.82017603032995;183.5685000635204;389.87141714909706
6;3;14;4;217.8926590656069;376.8838221573445;183.5685000635204;389.87141714909706
6;4;0;0;251.589723188451;78.52686328222022;232.31604146733682;105.95931739172322
6;4;1;0;250.69889517847452;138.12343026710894;232.31604146733682;105.95931739172322
6;4;2;1;-23.149818652177565;394.8161495219509;3.327051730166773;390.16291751861525
6;4;3;1;3.2326342906211316;415.2825865251239;3.327051730166773;390.16291751861525
6;4;4;1;2.9428093213421516;360.9335184662082;3.327051730166773;390.16291751861525
6;4;5;1;21.99429060198541;410.8145434612079;3.327051730166773;390.16291751861525
6;4;6;2;167.63014176277335;232.37791501185262;185.0269553922251;248.1720857977492
6;4;7;2;210.35768879680396;265.55262910393174;185.0269553922251;248.1720857977492
6;4;8;2;173.55692915441648;263.286554547808;185.0269553922251;248.1720857977492
6;4;9;3;331.70758916325036;323.8601892111826;352.0475111409947;311.5042892725706
6;4;10;3;324.1031685480194;318.13512419901707;352.0475111409947;311.5042892725706
6;4;11;3;356.54721924076244;287.8613169659654;352.0475111409947;311.5042892725706
6;4;12;4;169.01972150253386;441.918381227213;198.42371790531706;427.01064846683914
6;4;13;4;185.88504055544482;411.39138021840705;198.42371790531706;427.01064846683914
6;4;14;4;230.17507142066864;424.21646132058567;198.42371790531706;427.01064846683914
6;5;0;0;284.67563665209946;94.9301511527315;271.0593661474264;115.90691975275327
6;5;1;0;290.1716357121491;145.6274105450575;271.0593661474264;115.90691975275327
6;5;2;1;-75.52709040187993;399.9733585057261;-36.658440620303374;391.2401368511993
6;5;3;1;-26.338792255171864;420.9422466678396;-36.658440620303374;391.2401368511993
6;5;4;1;-43.88082920830033;365.4204798746203;-36.658440620303374;391.2401368511993
6;5;5;1;-28.32456773296626;416.65128384812374;-36.658440620303374;391.2401368511993
6;5;6;2;197.17868400987277;261.3731406257453;205.43456254515996;282.5745503939301
6;5;7;2;217.60826367290764;294.6062699562505;205.43456254515996;282.5745503939301
6;5;8;2;190.9736865471312;303.48452854944264;205.43456254515996;282.5745503939301
6;5;9;3;354.1245808042389;300.27305068034707;380.2808823800844;283.1692094513358
6;5;10;3;352.8346618578933;293.7820683563695;380.2808823800844;283.1692094513358
6;5;11;3;391.3262974095101;261.0981501236612;380.2808823800844;283.1692094513358
6;5;12;4;187.41171753561386;479.5204191205353;213.27893574711374;464.14987978458123
6;5;13;4;186.69491903120218;435.6298987882386;213.27893574711374;464.14987978458123
6;5;14;4;240.68298640911624;457.173072423462;213.27893574711374;464.14987978458123
6;6;0;0;320.4948280875523;103.17518078073657;309.80269082751596;125.85452211378332
6;6;1;0;328.62299220537375;152.5046691401629;309.80269082751596;125.85452211378332
6;6;2;1;-106.14953604011427;396.7577677346208;-76.6439329707735;392.3173561837833
6;6;3;1;-69.66385082626223;416.2948170836986;-76.6439329707735;392.3173561837833
6;6;4;1;-76.27309197460211;369.13559549356654;-76.6439329707735;392.3173561837833
6;6;5;1;-63.92828901301144;405.8006757104056;-76.6439329707735;392.3173561837833
6;6;6;2;208.42267050693218;300.4138971116743;225.84216969809484;316.97701499011106
6;6;7;2;244.2813795391885;321.9919180324051;225.84216969809484;316.97701499011106
6;6;8;2;214.8814727606262;332.0380687597393;225.84216969809484;316.97701499011106
6;6;9;3;378.43832193576776;271.27455658731304;408.5142536191741;254.83412963010105
6;6;10;3;375.42092184670395;259.10880014882883;408.5142536191741;254.83412963010105
6;6;11;3;415.4923772663916;234.60191795089824;408.5142536191741;254.83412963010105
6;6;12;4;207.147411850435;529.6853177411261;228.1341535889104;501.2891111023233
6;6;13;4;213.58399958091877;471.4154668587388;228.1341535889104;501.2891111023233
6;6;14;4;262.2745155707354;488.8921258680754;228.1341535889104;501.2891111023233
6;7;0;0;361.0702968552413;108.23910242276538;348.54601550760555;135.80212447481327
6;7;1;0;365.83499147060934;162.72266516389794;348.54601550760555;135.80212447481327
6;7;2;1;-138.32796815742174;397.35377966235717;-116.62942532124359;393.39457551636735
6;7;3;1;-103.12738461312841;420.1895675807811;-116.62942532124359;393.39457551636735
6;7;4;1;-124.13044790810847;371.9408003464028;-116.62942532124359;393.39457551636735
6;7;5;1;-97.61017182138318;407.05207983197346;-116.62942532124359;393.39457551636735
6;7;6;2;233.70978578505742;339.08660641716887;246.2497768510297;351.379479586292
6;7;7;2;266.4676759396504;360.21512604000594;246.2497768510297;351.379479586292
6;7;8;2;220.57259255183524;374.6656043713587;246.2497768510297;351.379479586292
6;7;9;3;403.2045000421569;241.39708373630532;436.7476248582638;226.49904980886654
6;7;10;3;409.5814175190579;232.848336428404;436.7476248582638;226.49904980886654
6;7;11;3;443.6229534396357;201.74519320033775;436.7476248582638;226.49904980886654
6;7;12;4;224.66681526205272;562.0009309206243;242.98937143070708;538.4283424200654
6;7;13;4;235.2994686546132;511.7246353487538;242.98937143070708;538.4283424200654
6;7;14;4;283.02294635285153;533.6226763890535;242.98937143070708;538.4283424200654
6;8;0;0;401.41442293352287;114.78948391183526;387.28934018769513;145.74972683584318
6;8;1;0;394.3404743420636;177.14436883891509;387.28934018769513;145.74972683584318
6;8;2;1;-185.28613842487604;394.8863822904916;-156.61491767171378;394.4717948489514
6;8;3;1;-154.71401354311348;422.3818770728571;-156.61491767171378;394.4717948489514
6;8;4;1;-164.15524683465682;367.22810711624146;-156.61491767171378;394.4717948489514
6;8;5;1;-142.19696423535964;408.56261130325436;-156.61491767171378;394.4717948489514
6;8;6;2;260.7180945524435;368.022716273799;266.65738400396475;385.78194418247296
6;8;7;2;279.08009302061913;401.4830439835967;266.65738400396475;385.78194418247296
6;8;8;2;256.30333683223193;402.9279656372393;266.65738400396475;385.78194418247296
6;8;9;3;455.8370979281989;216.81770846022349;464.9809960973535;198.16396998763204
6;8;10;3;435.60724824914035;210.55701123870014;464.9809960973535;198.16396998763204
6;8;11;3;483.7240726098177;167.4098096803666;464.9809960973535;198.16396998763204
6;8;12;4;231.62378472430095;592.3556219758858;257.8445892725037;575.5675737378075
6;8;13;4;244.07954243770496;552.1992401540425;257.8445892725037;575.5675737378075
6;8;14;4;283.0848772177035;574.4512664283092;257.8445892725037;575.5675737378075
6;9;0;0;448.40503196007165;122.6686737634273;426.0326648677847;155.69732919687308
6;9;1;0;448.4245607856746;182.64886891445107;426.0326648677847;155.69732919687308
6;9;2;1;-210.4215993753284;400.92575485666316;-196.600410022184;395.5490141815354
6;9;3;1;-194.02987320273095;411.5020803148217;-196.600410022184;395.5490141815354
6;9;4;1;-211.78911769484864;374.24004647134296;-196.600410022184;395.5490141815354
6;9;5;1;-183.82809022163443;414.1120353127122;-196.600410022184;395.5490141815354
6;9;6;2;264.4034004702564;401.56170686938367;287.0649911568999;420.1844087786539
6;9;7;2;308.9006116413254;433.6054443093054;287.0649911568999;420.1844087786539
6;9;8;2;268.5989359430822;433.1030153097864;287.0649911568999;420.1844087786539
6;9;9;3;469.2956204500219;185.22502237194243;493.2143673364432;169.82889016639754
6;9;10;3;459.1247480750414;171.9717400438142;493.2143673364432;169.82889016639754
6;9;11;3;517.6086820700672;145.98638562225554;493.2143673364432;169.82889016639754
6;9;12;4;256.3308903605309;634.686184505541;272.6998071143001;612.7068050555496
6;9;13;4;256.1359906740936;590.2547121381472;272.6998071143001;612.7068050555496
6;9;14;4;305.5531574265449;605.6457757180284;272.6998071143001;612.7068050555496
6;10;0;0;493.25166281224205;141.2771457614312;464.7759895478743;165.644931557903
6;10;1;0;475.3980859632251;197.48256212498868;464.7759895478743;165.644931557903
6;10;2;1;-258.87987518718984;401.15523410141924;-236.58590237265423;396.62623351411946
6;10;3;1;-228.6622153460229;414.75830692185394;-236.58590237265423;396.62623351411946
6;10;4;1;-241.5109585893387;371.9482069313127;-236.58590237265423;396.62623351411946
6;10;5;1;-221.23421102542895;429.2957134645263;-236.58590237265423;396.62623351411946
6;10;6;2;298.2892081902274;434.9532950302406;307.47259830983506;454.58687337483485
6;10;7;2;321.52907435999487;460.2762558501295;307.47259830983506;454.58687337483485
6;10;8;2;291.4188094384759;472.71299949164927;307.47259830983506;454.58687337483485
6;10;9;3;510.90774301881515;161.300567726979;521.4477385755331;141.49381034516304
6;10;10;3;482.8014663297557;147.00133270915757;521.4477385755331;141.49381034516304
6;10;11;3;535.3991745977028;110.88568262652885;521.4477385755331;141.49381034516304
6;10;12;4;270.94593560432304;664.9723502962472;287.5550249560965;649.8460363732917
6;10;13;4;268.4839672807146;622.0608415186567;287.5550249560965;649.8460363732917
6;10;14;4;317.45486242031933;632.5948807958348;287.5550249560965;649.8460363732917
6;11;0;0;520.8758080793799;154.52403246197895;503.5193142279639;175.5925339189329
6;11;1;0;514.2699654121819;202.39449763872454;503.5193142279639;175.5925339189329
6;11;2;1;-295.505200429521;396.20959177891115;-276.5713947231243;397.7034528467035
6;11;3;1;-274.73877316890605;417.35642136472865;-276.5713947231243;397.7034528467035
6;11;4;1;-295.51266009233746;374.91427161019845;-276.5713947231243;397.7034528467035
6;11;5;1;-264.5417842225381;418.8165053197151;-276.5713947231243;397.7034528467035
6;11;6;2;307.85923756731216;474.8280285626766;327.8802054627702;488.9893379710158
6;11;7;2;343.0118499153187;494.3001474823919;327.8802054627702;488.9893379710158
6;11;8;2;299.8340271421848;505.4008732954915;327.8802054627702;488.9893379710158
6;11;9;3;536.5834899056777;131.03578151338795;549.6811098146234;113.15873052392845
6;11;10;3;525.7774767429629;127.24211479606589;549.6811098146234;113.15873052392845
6;11;11;3;567.2269411376;89.1334286284519;549.6811098146234;113.15873052392845
6;11;12;4;280.819020154711;706.7186443854441;302.41024279789286;686.9852676910338
6;11;13;4;290.5025600836274;661.0015697279835;302.41024279789286;686.9852676910338
6;11;14;4;332.42291083625105;683.6768320805646;302.41024279789286;686.9852676910338
6;12;0;0;574.2948975134282;156.19204038988147;542.2626389080531;185.5401362799628
6;12;1;0;561.4761623171701;219.59546285356743;542.2626389080531;185.5401362799628
6;12;2;1;-337.00708981331877;406.7826570323017;-316.5568870735942;398.78067217928754
6;12;3;1;-313.68540350794433;422.64404898359794;-316.5568870735942;398.78067217928754
6;12;4;1;-319.56466124107004;366.33749124274175;-316.5568870735942;398.78067217928754
6;12;5;1;-296.82636058067567;419.24776483894834;-316.5568870735942;398.78067217928754
6;12;6;2;333.9305325808135;509.60750616432534;348.2878126157054;523.3918025671966
6;12;7;2;368.60324696052334;529.329962544455;348.2878126157054;523.3918025671966
6;12;8;2;337.8646753958063;537.46361367173;348.2878126157054;523.3918025671966
6;12;9;3;563.0682700977359;102.24816681239528;577.9144810537136;84.82365070269381
6;12;10;3;558.554480657392;89.12555349210507;577.9144810537136;84.82365070269381
6;12;11;3;596.6255621353689;57.204971989517176;577.9144810537136;84.82365070269381
6;12;12;4;290.7474434947615;734.9774109932276;317.26546063968925;724.1244990087758
6;12;13;4;292.46990820330944;707.7977008234262;317.26546063968925;724.1244990087758
6;12;14;4;349.16391076994387;718.9314632406717;317.26546063968925;724.1244990087758
6;13;0;0;607.7413460560109;171.49926939481833;581.0059635881421;195.48773864099272
6;13;1;0;606.1096088573073;225.21543547597958;581.0059635881421;195.48773864099272
6;13;2;1;-371.6464532719631;407.68148357146583;-356.54237942406417;399.85789151187157
6;13;3;1;-345.5911599369906;425.1043090078652;-356.54237942406417;399.85789151187157
6;13;4;1;-365.7501844469975;384.64707589216863;-356.54237942406417;399.85789151187157
6;13;5;1;-336.8540822406595;420.91551915592396;-356.54237942406417;399.85789151187157
6;13;6;2;359.861778545442;528.494522713161;368.69541976864053;557.794267163377
6;13;7;2;383.6403303513744;577.8377874284915;368.69541976864053;557.794267163377
6;13;8;2;354.8216945168682;570.1572812513099;368.69541976864053;557.794267163377
6;13;9;3;591.7535644461396;68.77656498477614;606.1478522928039;56.48857088145917
6;13;10;3;577.6977914936417;60.907901511736014;606.1478522928039;56.48857088145917
6;13;11;3;619.7681242078313;29.84926224361004;606.1478522928039;56.48857088145917
6;13;12;4;307.7840604814709;780.2565244849688;332.12067848148564;761.2637303265179
6;13;13;4;313.1158869426945;733.6003806418676;332.12067848148564;761.2637303265179
6;13;14;4;354.31640453869767;755.240895412132;332.12067848148564;761.2637303265179
6;14;0;0;638.7633318856745;167.6176009716396;619.7492882682311;205.43534100202262
6;14;1;0;643.3956424167541;230.61247504776378;619.7492882682311;205.43534100202262
6;14;2;1;-423.3173490947825;405.5700362070201;-396.5278717745341;400.9351108444556
6;14;3;1;-385.56841269020646;419.63924594805627;-396.5278717745341;400.9351108444556
6;14;4;1;-408.62146538881666;377.8343606418341;-396.5278717745341;400.9351108444556
6;14;5;1;-373.0812412883376;428.15229447294246;-396.5278717745341;400.9351108444556
6;14;6;2;379.61564123131353;569.3411528337555;389.1030269215757;592.1967317595573
6;14;7;2;395.69904494517306;607.9091225673612;389.1030269215757;592.1967317595573
6;14;8;2;371.1156878205887;603.0048736378759;389.1030269215757;592.1967317595573
6;14;9;3;602.320352126731;40.63534363687244;634.3812235318942;28.153491060224532
6;14;10;3;610.8298524471729;35.28364619832562;634.3812235318942;28.153491060224532
6;14;11;3;649.6613700908578;3.8542172216837933;634.3812235318942;28.153491060224532
6;14;12;4;327.4595146702827;817.9286294903576;346.97589632328203;798.40296164426
6;14;13;4;340.54874250094747;765.6031981031442;346.97589632328203;798.40296164426
6;14;14;4;376.1734726678632;801.2528979219339;346.97589632328203;798.40296164426
6;15;0;0;675.5157031821765;190.9642822545257;658.4926129483201;215.38294336305253
6;15;1;0;678.8642566788948;239.26361403711178;658.4926129483201;215.38294336305253
6;15;2;1;-462.7772739593288;409.6976790381094;-436.51336412500405;402.01233017703964
6;15;3;1;-432.76963368952613;437.385667932808;-436.51336412500405;402.01233017703964
6;15;4;1;-445.0832732150603;375.08560533366733;-436.51336412500405;402.01233017703964
6;15;5;1;-420.91785322213354;424.67304441121576;-436.51336412500405;402.01233017703964
6;15;6;2;394.15132115936854;613.5008293139308;409.51063407451085;626.5991963557377
6;15;7;2;429.9782955114982;633.0348143032613;409.51063407451085;626.5991963557377
6;15;8;2;398.32964519688477;641.8817161439575;409.51063407451085;626.5991963557377
6;15;9;3;642.75042546901;14.944946465782136;662.6145947709845;-0.18158876101007682
6;15;10;3;632.9444912655403;1.3856500249135872;662.6145947709845;-0.18158876101007682
6;15;11;3;669.5223344958611;-23.85976004668592;662.6145947709845;-0.18158876101007682
6;15;12;4;333.78777413927014;856.9424331062322;361.8311141650784;835.5421929620021
6;15;13;4;348.35312402269903;805.1775694322421;361.8311141650784;835.5421929620021
6;15;14;4;382.71994491610735;831.0112530904388;361.8311141650784;835.5421929620021
6;16;0;0;717.4077165304583;201.61821564384564;697.2359376284091;225.33054572408244
6;16;1;0;722.7777658686067;257.95348276456946;697.2359376284091;225.33054572408244
6;16;2;1;-497.63297690291716;404.9315622901382;-476.498856475474;403.0895495096237
6;16;3;1;-466.46749679010276;422.70190139446714;-476.498856475474;403.0895495096237
6;16;4;1;-485.7527857375989;376.2454478580911;-476.498856475474;403.0895495096237
6;16;5;1;-455.7140815967539;421.3312479072145;-476.498856475474;403.0895495096237
6;16;6;2;420.18845782423546;643.723473569165;429.918241227446;661.0016609519181
6;16;7;2;453.5840317102914;671.9139889659463;429.918241227446;661.0016609519181
6;16;8;2;420.2628064746036;677.6733767562067;429.918241227446;661.0016609519181
6;16;9;3;665.2737238784869;-16.455942409471312;690.8479660100747;-28.516668582244687
6;16;10;3;667.4061133545445;-19.304591290028334;690.8479660100747;-28.516668582244687
6;16;11;3;699.2613349939578;-54.16198099799193;690.8479660100747;-28.516668582244687
6;16;12;4;350.14271074136536;900.1287845894936;376.6863320068748;872.6814242797442
6;16;13;4;361.3086192397742;841.2256936503666;376.6863320068748;872.6814242797442
6;16;14;4;407.4499716324265;862.3171485149685;376.6863320068748;872.6814242797442
6;17;0;0;753.9620075590885;210.85499545053867;735.9792623084982;235.27814808511235
6;17;1;0;753.4433903926481;266.6214338655677;735.9792623084982;235.27814808511235
6;17;2;1;-536.7911881136984;407.50267215529266;-516.4843488259439;404.1667688422077
6;17;3;1;-505.2700598124554;423.43332733332085;-516.4843488259439;404.1667688422077
6;17;4;1;-525.6102254485718;375.14824906536955;-516.4843488259439;404.1667688422077
6;17;5;1;-502.74204548014666;422.6617173598296;-516.4843488259439;404.1667688422077
6;17;6;2;436.030090759893;689.5108092425236;450.32584838038116;695.4041255480985
6;17;7;2;468.3826621234838;705.7875040946947;450.32584838038116;695.4041255480985
6;17;8;2;428.2823168901246;710.4750777363231;450.32584838038116;695.4041255480985
6;17;9;3;693.512862943833;-39.15039382656073;719.081337249165;-56.85174840347933
6;17;10;3;691.398271997668;-52.508023453403815;719.081337249165;-56.85174840347933
6;17;11;3;741.3172878256812;-81.47814493175956;719.081337249165;-56.85174840347933
6;17;12;4;358.8419632770319;922.3646148231813;391.5415498486712;909.8206555974863
6;17;13;4;378.9058312235489;884.5903134533168;391.5415498486712;909.8206555974863
6;17;14;4;422.44587336131445;911.7306876808123;391.5415498486712;909.8206555974863
6;18;0;0;788.3484283362498;216.05037709000635;774.7225869885872;245.22575044614226
6;18;1;0;788.0669156613097;275.38812625264967;774.7225869885872;245.22575044614226
6;18;2;1;-570.466657498113;418.0719815575847;-556.4698411764139;405.24398817479175
6;18;3;1;-555.0813268917751;427.41057153195186;-556.4698411764139;405.24398817479175
6;18;4;1;-566.0361008595083;383.69875332090163;-556.4698411764139;405.24398817479175
6;18;5;1;-547.2869213909471;422.87650836005633;-556.4698411764139;405.24398817479175
6;18;6;2;456.6436611933976;701.526776160939;470.7334555333163;729.8065901442789
6;18;7;2;489.38649045161173;747.9752392427176;470.7334555333163;729.8065901442789
6;18;8;2;464.4338299166604;745.2413241296501;470.7334555333163;729.8065901442789
6;18;9;3;722.3682977429655;-75.8072804034059;747.3147084882553;-85.18682822471396
6;18;10;3;727.0367758496554;-81.56988467993845;747.3147084882553;-85.18682822471396
6;18;11;3;759.8463400585949;-108.12542437531226;747.3147084882553;-85.18682822471396
6;18;12;4;382.24995250265584;962.677242910607;406.3967676904676;946.9598869152284
6;18;13;4;393.65478452742775;929.5713567465748;406.3967676904676;946.9598869152284
6;18;14;4;445.31437970802324;944.4786106767862;406.3967676904676;946.9598869152284
6;19;0;0;844.1450424851554;219.9184080372024;813.4659116686762;255.17335280717217
6;19;1;0;831.2623775161359;297.4352742278347;813.4659116686762;255.17335280717217
6;19;2;1;-614.687160189329;400.5054609420165;-596.4553335268838;406.3212075073758
6;19;3;1;-589.6262869370998;422.2672896160543;-596.4553335268838;406.3212075073758
6;19;4;1;-606.4621050819136;388.2938502706975;-596.4553335268838;406.3212075073758
6;19;5;1;-588.4678162254994;422.26556466226583;-596.4553335268838;406.3212075073758
6;19;6;2;476.88643645570613;754.968312953271;491.1410626862515;764.2090547404592
6;19;7;2;499.39552179423947;777.9400560904593;491.1410626862515;764.2090547404592
6;19;8;2;477.27293473553476;775.2383404774555;491.1410626862515;764.2090547404592
6;19;9;3;748.1762800687394;-87.55838941841493;775.5480797273456;-113.5219080459486
6;19;10;3;749.2339473640762;-119.37725752823837;775.5480797273456;-113.5219080459486
6;19;11;3;795.2863399555437;-131.57039560153436;775.5480797273456;-113.5219080459486
6;19;12;4;401.7662113859868;1014.3664843358492;421.251985532264;984.0991182329705
6;19;13;4;398.0994062647083;954.6104735370786;421.251985532264;984.0991182329705
6;19;14;4;446.24108079496204;978.9858227900943;421.251985532264;984.0991182329705
7;0;0;0;346.9590384015667;143.6900572702392;326.0407002610655;162.0224490294217
7;0;1;0;336.2681170759634;197.97846141472917;326.0407002610655;162.0224490294217
7;0;2;1;82.49974421667784;89.3758566519688;100.51063745768683;80.84559793643803
7;0;3;1;117.15572629888557;102.69021465927251;100.51063745768683;80.84559793643803
7;0;4;1;80.3980821593587;53.92998787297834;100.51063745768683;80.84559793643803
7;0;5;1;117.05536417590736;105.32298438363077;100.51063745768683;80.84559793643803
7;0;6;2;80.72277966017185;160.08440512057348;92.96104981719502;189.6938899745797
7;0;7;2;115.72175574864356;202.97757277176572;92.96104981719502;189.6938899745797
7;0;8;2;79.05124561220136;207.56416724616386;92.96104981719502;189.6938899745797
7;0;9;3;231.6693225955904;365.38749171426304;247.21506548559384;352.9140137683894
7;0;10;3;220.15644311412404;361.780421535294;247.21506548559384;352.9140137683894
7;0;11;3;256.1379897593965;334.1034926950568;247.21506548559384;352.9140137683894
7;0;12;4;139.97642719839425;156.89648206889711;162.47838535465755;143.2758764156774
7;0;13;4;136.59606912418317;125.34219716965883;162.47838535465755;143.2758764156774
7;0;14;4;191.9803881581298;138.43901181346848;162.47838535465755;143.2758764156774
7;1;0;0;328.3652157258401;163.27458378543727;304.83533767688965;195.9390024756908
7;1;1;0;316.9434924005667;226.77387949349068;304.83533767688965;195.9390024756908
7;1;2;1;85.30633826452426;42.88443692652144;112.68173334204785;42.74225917231274
7;1;3;1;115.25111766400073;63.6545064320494;112.68173334204785;42.74225917231274
7;1;4;1;107.77101354090092;13.614286598379614;112.68173334204785;42.74225917231274
7;1;5;1;126.70594858388192;57.79027598552821;112.68173334204785;42.74225917231274
7;1;6;2;68.48744339032237;204.0074770866067;78.77438034646353;227.09360132812122
7;1;7;2;95.06165714281072;243.44205026936527;78.77438034646353;227.09360132812122
7;1;8;2;58.29209930414812;241.8469086580985;78.77438034646353;227.09360132812122
7;1;9;3;249.51796609851826;331.9522466564804;278.5452884772673;328.0460197340486
7;1;10;3;255.581195089243;331.460927200072;278.5452884772673;328.0460197340486
7;1;11;3;287.176083194316;294.3467816162431;278.5452884772673;328.0460197340486
7;1;12;4;163.2495663448053;136.67153149949547;190.5303107579028;114.76115247924847
7;1;13;4;177.40947422753473;95.50428576185256;190.5303107579028;114.76115247924847
7;1;14;4;217.9522893015511;100.81625916654781;190.5303107579028;114.76115247924847
7;2;0;0;304.80153818796686;204.8134395996874;283.6299750927138;229.85555592195993
7;2;1;0;299.31690035096614;260.7495859265264;283.6299750927138;229.85555592195993
7;2;2;1;103.51519931721167;6.991616217601651;124.85282922640887;4.638920408187483
7;2;3;1;133.34298004264124;20.298814194289033;124.85282922640887;4.638920408187483
7;2;4;1;110.74983847736465;-24.14437110783588;124.85282922640887;4.638920408187483
7;2;5;1;150.33460385796582;17.11637659957973;124.85282922640887;4.638920408187483
7;2;6;2;59.4693889628859;245.40042669027335;64.58771087573204;264.49331268166276
7;2;7;2;85.21358795085908;277.90406431891626;64.58771087573204;264.49331268166276
7;2;8;2;57.19256928550705;274.6401819811983;64.58771087573204;264.49331268166276
7;2;9;3;288.3243710045186;316.7515389946821;309.87551146894083;303.17802569970786
7;2;10;3;280.40563148120765;308.10591469492266;309.87551146894083;303.17802569970786
7;2;11;3;318.8649907239296;274.8486094884991;309.87551146894083;303.17802569970786
7;2;12;4;199.29792012399852;102.349240675287;218.58223616114807;86.24642854281953
7;2;13;4;197.9076729279778;60.02281393969093;218.58223616114807;86.24642854281953
7;2;14;4;249.6557571861485;68.97035037282886;218.58223616114807;86.24642854281953
7;3;0;0;286.34118570994315;236.82709407354085;262.4246125085379;263.772109368229
7;3;1;0;275.2526210691939;308.5724782502419;262.4246125085379;263.772109368229
7;3;2;1;112.31329405438886;-30.862983326850024;137.02392511076988;-33.464418355937774
7;3;3;1;137.7425804542873;-8.009578479628855;137.02392511076988;-33.464418355937774
7;3;4;1;130.8726357712226;-56.658279219902106;137.02392511076988;-33.464418355937774
7;3;5;1;151.62399223275858;-7.364358398579156;137.02392511076988;-33.464418355937774
7;3;6;2;41.1831775283189;295.84449288813715;50.401041405000626;301.8930240352043
7;3;7;2;79.60399643461699;320.4911037419413;50.401041405000626;301.8930240352043
7;3;8;2;38.87776125943137;322.65972994224387;50.401041405000626;301.8930240352043
7;3;9;3;325.2570304009849;291.2023522657485;341.20573446061434;278.3100316653671
7;3;10;3;313.4568182178395;284.39667948653613;341.20573446061434;278.3100316653671
7;3;11;3;353.3428985544832;254.7954557819434;341.20573446061434;278.3100316653671
7;3;12;4;221.56338122926178;68.00035803885427;246.63416156439334;57.73170460639057
7;3;13;4;241.0127445243757;35.747289122473106;246.63416156439334;57.73170460639057
7;3;14;4;273.23053964451583;48.70499267604643;246.63416156439334;57.73170460639057
7;4;0;0;257.16422514598077;272.7800481983605;241.21924992436203;297.68866281449783
7;4;1;0;256.22712705149075;317.2527999611275;241.21924992436203;297.68866281449783
7;4;2;1;126.83456209867627;-66.66422965185586;149.1950209951309;-71.56775712006305
7;4;3;1;164.34660928375587;-46.88482708486616;149.1950209951309;-71.56775712006305
7;4;4;1;135.36150032475538;-92.5404057721112;149.1950209951309;-71.56775712006305
